cement,slag,ash,water,superplasticizer,coarse,fine,age,strength
0.5639269406392694,0.0,0.0,0.560702875399361,0.0,0.7151162790697675,0.53411941796287,0.005494505494505495,0.15846518001744114
0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,0.49175824175824173,0.4787591877413729
0.3093607305936073,0.6608235948803561,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,0.016483516483516484,0.2981188488850131
0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,0.016483516483516484,0.37984302977451107
0.526255707762557,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,0.49175824175824173,0.4665503924255638
0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.49175824175824173,0.555624766413355
0.3093607305936073,0.6608235948803561,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,0.2445054945054945,0.3835804160956771
0.4611872146118721,0.211463550361714,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.2445054945054945,0.5837797433661392
0.08584474885844748,0.5826377295492488,0.0,0.560702875399361,0.0,0.7151162790697675,0.53411941796287,0.016483516483516484,0.1527345209916532
0.22054794520547943,0.3683917640511965,0.0,0.560702875399361,0.0,0.5156976744186046,0.58078273958856,0.016483516483516484,0.15335741871184752
0.8515981735159818,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,1.0,0.49333499439392053
0.22054794520547943,0.3683917640511965,0.0,0.560702875399361,0.0,0.5156976744186046,0.58078273958856,0.005494505494505495,0.08471408994643082
0.4611872146118721,0.211463550361714,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.49175824175824173,0.6057057431169803
0.526255707762557,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,0.07417582417582418,0.3823346206552885
0.4611872146118721,0.211463550361714,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.739010989010989,0.6484365267223123
0.3744292237442922,0.31719532554257096,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.739010989010989,0.615422947552012
0.4748858447488584,0.0,0.0,0.560702875399361,0.0,0.4941860465116279,0.6437531359759158,0.005494505494505495,0.09393297620530708
0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.739010989010989,0.6020929363398531
0.3744292237442922,0.31719532554257096,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.49175824175824173,0.5776753457082348
0.547945205479452,0.105731775180857,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.739010989010989,0.6569079357169554
0.08584474885844748,0.5826377295492488,0.0,0.560702875399361,0.0,0.7151162790697675,0.53411941796287,0.9862637362637363,0.5278435280926873
0.526255707762557,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,0.016483516483516484,0.3481998255886384
0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,0.07417582417582418,0.4800049831817616
0.8744292237442922,0.0,0.0,0.19329073482428116,0.0,0.9273255813953488,0.5168088309081786,0.07417582417582418,0.8678211037747602
0.6210045662100456,0.5264329437952142,0.0,0.38578274760383385,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.005494505494505495,0.3995265977326523
0.48242009132420094,0.7295492487479132,0.0,0.4289137380191693,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.005494505494505495,0.32976205307088574
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.005494505494505495,0.38706864332876545
0.7374429223744292,0.29577072899276574,0.0,0.2364217252396167,0.577639751552795,0.39244186046511625,0.5260913196186654,0.005494505494505495,0.42319671110003737
0.6232876712328768,0.2609905397885365,0.0,0.038338658146964834,0.7267080745341614,0.14854651162790705,1.0,0.005494505494505495,0.3322536439516632
0.8515981735159818,0.330550918196995,0.0,0.4736421725239616,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.005494505494505495,0.4418836427058677
0.8378995433789954,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790705,0.6184144505770195,0.005494505494505495,0.4717827332751963
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.005494505494505495,0.38706864332876545
0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.005494505494505495,0.321041484988165
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.005494505494505495,0.4854864831194718
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.005494505494505495,0.38706864332876545
0.49497716894977173,0.5912632164718976,0.0,0.27076677316293923,0.4440993788819876,0.14854651162790705,0.718514801806322,0.005494505494505495,0.28491341721689295
0.6844748858447489,0.263494713411241,0.0,0.2044728434504793,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.005494505494505495,0.48299489223869446
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495,0.4107387566961505
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.005494505494505495,0.3235330758689423
0.6335616438356164,0.42070116861435725,0.0,0.25638977635782756,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.005494505494505495,0.3272704621901084
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495,0.4107387566961505
0.42077625570776256,0.5589872008903729,0.0,0.18290734824281144,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.005494505494505495,0.27494705369378347
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495,0.4107387566961505
0.769406392694064,0.4924874791318865,0.0,0.512779552715655,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.005494505494505495,0.460570574311698
0.6573059360730593,0.5258764607679466,0.0,0.19249201277955277,0.6832298136645962,0.417732558139535,0.40592072252885086,0.005494505494505495,0.47676591503675103
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.005494505494505495,0.4107387566961505
0.5385844748858447,0.5258764607679466,0.0,0.42412140575079876,0.29503105590062106,0.417732558139535,0.40592072252885086,0.005494505494505495,0.2712096673726175
0.6210045662100456,0.5264329437952142,0.0,0.38578274760383385,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.016483516483516484,0.5465304596985175
0.48242009132420094,0.7295492487479132,0.0,0.4289137380191693,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.016483516483516484,0.5041734147253021
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.016483516483516484,0.5839043229101782
0.7374429223744292,0.29577072899276574,0.0,0.2364217252396167,0.577639751552795,0.39244186046511625,0.5260913196186654,0.016483516483516484,0.5540052323408496
0.6232876712328768,0.2609905397885365,0.0,0.038338658146964834,0.7267080745341614,0.14854651162790705,1.0,0.016483516483516484,0.5403014824965742
0.8515981735159818,0.330550918196995,0.0,0.4736421725239616,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.016483516483516484,0.6636352310950543
0.8378995433789954,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790705,0.6184144505770195,0.016483516483516484,0.6549146630123334
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.016483516483516484,0.5839043229101782
0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.016483516483516484,0.40575557493459574
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.016483516483516484,0.5552510277812384
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.016483516483516484,0.5839043229101782
0.49497716894977173,0.5912632164718976,0.0,0.27076677316293923,0.4440993788819876,0.14854651162790705,0.718514801806322,0.016483516483516484,0.38706864332876545
0.6844748858447489,0.263494713411241,0.0,0.2044728434504793,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.016483516483516484,0.6449482994892239
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484,0.6673726174162203
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.016483516483516484,0.5913790955525103
0.6335616438356164,0.42070116861435725,0.0,0.25638977635782756,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.016483516483516484,0.5577426186620158
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484,0.6673726174162203
0.42077625570776256,0.5589872008903729,0.0,0.18290734824281144,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.016483516483516484,0.4443752335866451
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484,0.6673726174162203
0.769406392694064,0.4924874791318865,0.0,0.512779552715655,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.016483516483516484,0.6698642082969977
0.6573059360730593,0.5258764607679466,0.0,0.19249201277955277,0.6832298136645962,0.417732558139535,0.40592072252885086,0.016483516483516484,0.7071134919646195
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.016483516483516484,0.2562601220879532
0.5385844748858447,0.5258764607679466,0.0,0.42412140575079876,0.29503105590062106,0.417732558139535,0.40592072252885086,0.016483516483516484,0.4082471658153732
0.6210045662100456,0.5264329437952142,0.0,0.38578274760383385,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.07417582417582418,0.7320294007723933
0.48242009132420094,0.7295492487479132,0.0,0.4289137380191693,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.07417582417582418,0.7159586395913791
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.07417582417582418,0.7220630372492837
0.7374429223744292,0.29577072899276574,0.0,0.2364217252396167,0.577639751552795,0.39244186046511625,0.5260913196186654,0.07417582417582418,0.7408745483991529
0.6232876712328768,0.2609905397885365,0.0,0.038338658146964834,0.7267080745341614,0.14854651162790705,1.0,0.07417582417582418,0.6773389809393299
0.8515981735159818,0.330550918196995,0.0,0.4736421725239616,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.07417582417582418,0.8218512520244177
0.8378995433789954,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790705,0.6184144505770195,0.07417582417582418,0.804410115858976
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.07417582417582418,0.7220630372492837
0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.07417582417582418,0.6025912545160086
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.07417582417582418,0.6736015946181637
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.07417582417582418,0.7220630372492837
0.49497716894977173,0.5912632164718976,0.0,0.27076677316293923,0.4440993788819876,0.14854651162790705,0.718514801806322,0.07417582417582418,0.6623894356546656
0.6844748858447489,0.263494713411241,0.0,0.2044728434504793,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.07417582417582418,0.824342842905195
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418,0.8592251152360783
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.07417582417582418,0.9015821602092937
0.6335616438356164,0.42070116861435725,0.0,0.25638977635782756,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.07417582417582418,0.6212781861218388
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418,0.8592251152360783
0.42077625570776256,0.5589872008903729,0.0,0.18290734824281144,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.07417582417582418,0.8143764793820856
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418,0.8592251152360783
0.769406392694064,0.4924874791318865,0.0,0.512779552715655,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.07417582417582418,0.7931979568954778
0.6573059360730593,0.5258764607679466,0.0,0.19249201277955277,0.6832298136645962,0.417732558139535,0.40592072252885086,0.07417582417582418,0.8990905693285163
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.07417582417582418,0.8592251152360783
0.5385844748858447,0.5258764607679466,0.0,0.42412140575079876,0.29503105590062106,0.417732558139535,0.40592072252885086,0.07417582417582418,0.592624890992899
0.6210045662100456,0.5264329437952142,0.0,0.38578274760383385,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.1510989010989011,0.760807275445372
0.48242009132420094,0.7295492487479132,0.0,0.4289137380191693,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.1510989010989011,0.7794942070512023
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.1510989010989011,0.7720194344088701
0.7374429223744292,0.29577072899276574,0.0,0.2364217252396167,0.577639751552795,0.39244186046511625,0.5260913196186654,0.1510989010989011,0.7794942070512023
0.6232876712328768,0.2609905397885365,0.0,0.038338658146964834,0.7267080745341614,0.14854651162790705,1.0,0.1510989010989011,0.7209418213529339
0.8515981735159818,0.330550918196995,0.0,0.4736421725239616,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.1510989010989011,0.8716830696399651
0.8378995433789954,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790705,0.6184144505770195,0.1510989010989011,0.8343092064283045
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.1510989010989011,0.7720194344088701
0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.1510989010989011,0.6586520493334995
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.1510989010989011,0.7035006851874922
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.1510989010989011,0.7720194344088701
0.49497716894977173,0.5912632164718976,0.0,0.27076677316293923,0.4440993788819876,0.14854651162790705,0.718514801806322,0.1510989010989011,0.7944437523358664
0.6844748858447489,0.263494713411241,0.0,0.2044728434504793,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.1510989010989011,0.8891242058054069
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011,0.9339728416593995
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.16532865027596583,0.1510989010989011,0.9701009094306716
0.6335616438356164,0.42070116861435725,0.0,0.25638977635782756,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.1510989010989011,0.6549146630123334
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011,0.9339728416593995
0.42077625570776256,0.5589872008903729,0.0,0.18290734824281144,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.1510989010989011,0.880279058178647
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011,0.9339728416593995
0.769406392694064,0.4924874791318865,0.0,0.512779552715655,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.1510989010989011,0.8642082969976331
0.6573059360730593,0.5258764607679466,0.0,0.19249201277955277,0.6832298136645962,0.417732558139535,0.40592072252885086,0.1510989010989011,0.9601345459075621
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.1510989010989011,0.9339728416593995
0.5385844748858447,0.5258764607679466,0.0,0.42412140575079876,0.29503105590062106,0.417732558139535,0.40592072252885086,0.1510989010989011,0.717079855487729
0.6210045662100456,0.5264329437952142,0.0,0.38578274760383385,0.3136645962732919,0.3636627906976745,0.4081786251881587,0.24725274725274726,0.7794942070512023
0.48242009132420094,0.7295492487479132,0.0,0.4289137380191693,0.26708074534161486,0.7148255813953491,0.044656297039638616,0.24725274725274726,0.8006727295378099
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.24725274725274726,0.7832315933723684
0.7374429223744292,0.29577072899276574,0.0,0.2364217252396167,0.577639751552795,0.39244186046511625,0.5260913196186654,0.24725274725274726,0.8019185249781987
0.6232876712328768,0.2609905397885365,0.0,0.038338658146964834,0.7267080745341614,0.14854651162790705,1.0,0.24725274725274726,0.7495951164818737
0.8515981735159818,0.330550918196995,0.0,0.4736421725239616,0.2763975155279503,0.14854651162790705,0.47039638735574507,0.24725274725274726,0.8952286034633113
0.8378995433789954,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790705,0.6184144505770195,0.24725274725274726,0.8517503425937462
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.24725274725274726,0.7832315933723684
0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790705,0.8321625689914702,0.24725274725274726,0.688551139902828
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.14854651162790705,0.7518815855494231,0.24725274725274726,0.7084838669490471
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,0.24725274725274726,0.7832315933723684
0.49497716894977173,0.5912632164718976,0.0,0.27076677316293923,0.4440993788819876,0.14854651162790705,0.718514801806322,0.24725274725274726,0.8193596611436402
0.6844748858447489,0.263494713411241,0.0,0.2044728434504793,0.35403726708074534,0.42383720930232544,0.6475163070747617,0.24725274725274726,0.9115485237324032
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726,0.9588887504671734
0.6335616438356164,0.42070116861435725,0.0,0.25638977635782756,0.4937888198757764,0.9688953488372092,0.02759658805820371,0.24725274725274726,0.6748473900585524
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726,0.9588887504671734
0.42077625570776256,0.5589872008903729,0.0,0.18290734824281144,0.3478260869565217,0.5918604651162791,0.5260913196186654,0.24725274725274726,0.9277438644574562
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726,0.9588887504671734
0.769406392694064,0.4924874791318865,0.0,0.512779552715655,0.3447204968944099,0.24389534883720923,0.28575012543903655,0.24725274725274726,0.884141024043852
0.6573059360730593,0.5258764607679466,0.0,0.19249201277955277,0.6832298136645962,0.417732558139535,0.40592072252885086,0.24725274725274726,1.0
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,0.24725274725274726,0.9588887504671734
0.5385844748858447,0.5258764607679466,0.0,0.42412140575079876,0.29503105590062106,0.417732558139535,0.40592072252885086,0.24725274725274726,0.8156222748224742
0.27488584474885847,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093024,0.6931761164074258,0.005494505494505495,0.11523607823595367
0.27488584474885847,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093024,0.6931761164074258,0.03571428571428571,0.27556995141397783
0.27488584474885847,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093024,0.6931761164074258,0.07417582417582418,0.2810514513516881
0.27488584474885847,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093024,0.6931761164074258,0.1510989010989011,0.3378597234334122
0.27488584474885847,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093024,0.6931761164074258,0.27197802197802196,0.4781362900211786
0.30091324200913244,0.0,0.4727636181909045,0.6078274760383388,0.14285714285714282,0.42441860465116277,0.6477671851480181,0.005494505494505495,0.1002865329512894
0.30091324200913244,0.0,0.4727636181909045,0.6078274760383388,0.14285714285714282,0.42441860465116277,0.6477671851480181,0.03571428571428571,0.24679207674099918
0.30091324200913244,0.0,0.4727636181909045,0.6078274760383388,0.14285714285714282,0.42441860465116277,0.6477671851480181,0.07417582417582418,0.25551264482371994
0.30091324200913244,0.0,0.4727636181909045,0.6078274760383388,0.14285714285714282,0.42441860465116277,0.6477671851480181,0.1510989010989011,0.3155599850504547
0.30091324200913244,0.0,0.4727636181909045,0.6078274760383388,0.14285714285714282,0.42441860465116277,0.6477671851480181,0.27197802197802196,0.4015198704372743
0.21164383561643832,0.0,0.5022488755622189,0.3498402555910543,0.23291925465838506,0.5970930232558139,0.7824887104867033,0.005494505494505495,0.12607449856733524
