frequency,angle,chord,velocity,suction,decibels
0.494949494949495,0.0,1.0,0.19949494949494959,0.046555235801832004,0.23290876698486984
0.6212121212121212,0.0,1.0,0.19949494949494959,0.046555235801832004,0.16589996543196758
0.0,0.0,1.0,0.0,0.0501973276685313,0.36735182279894696
0.0025252525252525255,0.0,1.0,0.0,0.0501973276685313,0.4045789347727818
0.005808080808080808,0.0,1.0,0.0,0.0501973276685313,0.515462546866275
0.010101010101010102,0.0,1.0,0.0,0.0501973276685313,0.5760895577950915
0.015151515151515152,0.0,1.0,0.0,0.0501973276685313,0.6364506607812376
0.021717171717171718,0.0,1.0,0.0,0.0501973276685313,0.6837822745765417
0.030303030303030304,0.0,1.0,0.0,0.0501973276685313,0.6875049857739256
0.04040404040404041,0.0,1.0,0.0,0.0501973276685313,0.6377802004945887
0.05303030303030303,0.0,1.0,0.0,0.0501973276685313,0.5577419097508445
0.0707070707070707,0.0,1.0,0.0,0.0501973276685313,0.504826229159465
0.09090909090909091,0.0,1.0,0.0,0.0501973276685313,0.5050921371021354
0.11616161616161616,0.0,1.0,0.0,0.0501973276685313,0.46201505038955515
0.14898989898989898,0.0,1.0,0.0,0.0501973276685313,0.4189379636769753
0.1919191919191919,0.0,1.0,0.0,0.0501973276685313,0.3926130773526205
0.24242424242424243,0.0,1.0,0.0,0.0501973276685313,0.32613609168505864
0.30808080808080807,0.0,1.0,0.0,0.0501973276685313,0.2764113064057226
0.3939393939393939,0.0,1.0,0.0,0.0501973276685313,0.18972531709522178
0.494949494949495,0.0,1.0,0.0,0.0501973276685313,0.12989602999441607
0.030303030303030304,0.06756756756756757,1.0,1.0,0.051139051819789276,0.6313186374877019
0.04040404040404041,0.06756756756756757,1.0,1.0,0.051139051819789276,0.601271039965964
0.05303030303030303,0.06756756756756757,1.0,1.0,0.051139051819789276,0.5980801446539209
0.0707070707070707,0.06756756756756757,1.0,1.0,0.051139051819789276,0.6182891482968599
0.09090909090909091,0.06756756756756757,1.0,1.0,0.051139051819789276,0.6185550562395299
0.11616161616161616,0.06756756756756757,1.0,1.0,0.051139051819789276,0.5619166644507673
0.14898989898989898,0.06756756756756757,1.0,1.0,0.051139051819789276,0.5321349748716995
0.1919191919191919,0.06756756756756757,1.0,1.0,0.051139051819789276,0.4887919802164492
0.24242424242424243,0.06756756756756757,1.0,1.0,0.051139051819789276,0.4321535884276866
0.30808080808080807,0.06756756756756757,1.0,1.0,0.051139051819789276,0.39200148908447907
0.3939393939393939,0.06756756756756757,1.0,1.0,0.051139051819789276,0.318876804850161
0.494949494949495,0.06756756756756757,1.0,1.0,0.051139051819789276,0.26888611162815457
0.6212121212121212,0.06756756756756757,1.0,1.0,0.051139051819789276,0.1553434201079586
0.797979797979798,0.06756756756756757,1.0,1.0,0.051139051819789276,0.08514372324301323
0.005808080808080808,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.49115856090621435
0.010101010101010102,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.5483287685803178
0.015151515151515152,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.6190602813306035
0.021717171717171718,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.6629350918711945
0.030303030303030304,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.6767623048900469
0.04040404040404041,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.6435238120562663
0.05303030303030303,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.5805036296434175
0.0707070707070707,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.5007312468423433
0.09090909090909091,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.4978062594729706
0.11616161616161616,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.46802456989390273
0.14898989898989898,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.4182997846145667
0.1919191919191919,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.38187039646874266
0.24242424242424243,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.3419842050682055
0.30808080808080807,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.30236392161033876
0.3939393939393939,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.23588693594277688
0.494949494949495,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.149200946632276
0.6212121212121212,0.06756756756756757,1.0,0.19949494949494959,0.06068523524434785,0.07261945914324484
0.010101010101010102,0.13513513513513514,1.0,1.0,0.06648072599398958,0.6430717685537266
0.015151515151515152,0.13513513513513514,1.0,1.0,0.06648072599398958,0.666737575451379
0.021717171717171718,0.13513513513513514,1.0,1.0,0.06648072599398958,0.6906692902917015
0.030303030303030304,0.13513513513513514,1.0,1.0,0.06648072599398958,0.6943920014890846
0.04040404040404041,0.13513513513513514,1.0,1.0,0.06648072599398958,0.6813625122982422
0.05303030303030303,0.13513513513513514,1.0,1.0,0.06648072599398958,0.6449331241524185
0.0707070707070707,0.13513513513513514,1.0,1.0,0.06648072599398958,0.6151514345733508
0.09090909090909091,0.13513513513513514,1.0,1.0,0.06648072599398958,0.5888265482489964
0.11616161616161616,0.13513513513513514,1.0,1.0,0.06648072599398958,0.5489403568484592
0.14898989898989898,0.13513513513513514,1.0,1.0,0.06648072599398958,0.48219746323822693
0.1919191919191919,0.13513513513513514,1.0,1.0,0.06648072599398958,0.448958970404446
0.24242424242424243,0.13513513513513514,1.0,1.0,0.06648072599398958,0.39232057861568337
0.30808080808080807,0.13513513513513514,1.0,1.0,0.06648072599398958,0.3391389900816339
0.3939393939393939,0.13513513513513514,1.0,1.0,0.06648072599398958,0.2992527986810967
0.494949494949495,0.13513513513513514,1.0,1.0,0.06648072599398958,0.18198739596351765
0.010101010101010102,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.6057117026085572
0.015151515151515152,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.6594251070279471
0.021717171717171718,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.6963863110591112
0.030303030303030304,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.7064908128805812
0.04040404040404041,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.6900045204350257
0.05303030303030303,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.6368229319009758
0.0707070707070707,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.5599755364692742
0.09090909090909091,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.5235461483234506
0.11616161616161616,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.5067939479352248
0.14898989898989898,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.44696466083441905
0.1919191919191919,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.40707846943388193
0.24242424242424243,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.3703831733453879
0.30808080808080807,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.32704017869013763
0.3939393939393939,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.27704948546813124
0.494949494949495,0.13513513513513514,1.0,0.6010101010101011,0.07109453652088311,0.2337064908128806
0.005808080808080808,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.5300077113303375
0.010101010101010102,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.5874438269471108
0.015151515151515152,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.6448799425638847
0.021717171717171718,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.6890206610471457
0.030303030303030304,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.6959342675565718
0.04040404040404041,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.6629616826654616
0.05303030303030303,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.5962187890552294
0.0707070707070707,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.5159145903688144
0.09090909090909091,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.45608530326800867
0.11616161616161616,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.44624670938920974
0.14898989898989898,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.4132741244980988
0.1919191919191919,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.3566357327093362
0.24242424242424243,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.3300449384423114
0.30808080808080807,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.2835110484750181
0.3939393939393939,0.13513513513513514,1.0,0.19949494949494959,0.07854989581390082,0.19336825590980417
0.005808080808080808,0.13513513513513514,1.0,0.0,0.08437176104553824,0.5248490972425346
0.010101010101010102,0.13513513513513514,1.0,0.0,0.08437176104553824,0.5854761081713511
0.015151515151515152,0.13513513513513514,1.0,0.0,0.08437176104553824,0.6426463158454545
0.021717171717171718,0.13513513513513514,1.0,0.0,0.08437176104553824,0.6732257292525331
0.030303030303030304,0.13513513513513514,1.0,0.0,0.08437176104553824,0.6734916371952031
0.04040404040404041,0.13513513513513514,1.0,0.0,0.08437176104553824,0.6237668519158667
0.05303030303030303,0.13513513513513514,1.0,0.0,0.08437176104553824,0.5705852633818171
0.0707070707070707,0.13513513513513514,1.0,0.0,0.08437176104553824,0.4974605791474991
0.09090909090909091,0.13513513513513514,1.0,0.0,0.08437176104553824,0.4442789906134496
0.11616161616161616,0.13513513513513514,1.0,0.0,0.08437176104553824,0.4312495014226076
0.14898989898989898,0.13513513513513514,1.0,0.0,0.08437176104553824,0.3916292179647408
0.1919191919191919,0.13513513513513514,1.0,0.0,0.08437176104553824,0.32515223229717893
0.24242424242424243,0.13513513513513514,1.0,0.0,0.08437176104553824,0.27861834232988564
0.30808080808080807,0.13513513513513514,1.0,0.0,0.08437176104553824,0.16853245406440312
0.0025252525252525255,0.1801801801801802,1.0,1.0,0.07890017651596126,0.6119871300555748
0.005808080808080808,0.1801801801801802,1.0,1.0,0.07890017651596126,0.6593187438508793
0.010101010101010102,0.1801801801801802,1.0,1.0,0.07890017651596126,0.6965458558247133
0.015151515151515152,0.1801801801801802,1.0,1.0,0.07890017651596126,0.726859361289122
0.021717171717171718,0.1801801801801802,1.0,1.0,0.07890017651596126,0.7507910761294444
0.030303030303030304,0.1801801801801802,1.0,1.0,0.07890017651596126,0.7545137873268275
0.04040404040404041,0.1801801801801802,1.0,1.0,0.07890017651596126,0.7348365995692289
0.05303030303030303,0.1801801801801802,1.0,1.0,0.07890017651596126,0.6917595128566494
0.0707070707070707,0.1801801801801802,1.0,1.0,0.07890017651596126,0.618634828622331
0.09090909090909091,0.1801801801801802,1.0,1.0,0.07890017651596126,0.5588055415215253
0.11616161616161616,0.1801801801801802,1.0,1.0,0.07890017651596126,0.5423192490759702
0.14898989898989898,0.1801801801801802,1.0,1.0,0.07890017651596126,0.48913766054192065
0.1919191919191919,0.1801801801801802,1.0,1.0,0.07890017651596126,0.42957428138378495
0.24242424242424243,0.1801801801801802,1.0,1.0,0.07890017651596126,0.38304039141649165
0.30808080808080807,0.1801801801801802,1.0,1.0,0.07890017651596126,0.3399633047039118
0.3939393939393939,0.1801801801801802,1.0,1.0,0.07890017651596126,0.2734863190363499
0.494949494949495,0.1801801801801802,1.0,1.0,0.07890017651596126,0.20009572685936144
0.6212121212121212,0.1801801801801802,1.0,1.0,0.07890017651596126,0.1070279469247748
0.0025252525252525255,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.5361501848060205
0.005808080808080808,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.6238998058872021
0.010101010101010102,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.6714973276251766
0.015151515151515152,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.7124471507963944
0.021717171717171718,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.736378865636717
0.030303030303030304,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.7270720876432584
0.04040404040404041,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.6738904991092088
0.05303030303030303,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.6106044087536897
0.0707070707070707,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.5273752226979019
0.09090909090909091,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.46754593559709623
0.11616161616161616,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.44813465578216843
0.14898989898989898,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.4085143723243013
0.1919191919191919,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.33193288483527017
0.24242424242424243,0.1801801801801802,1.0,0.19949494949494959,0.09301190344153892,0.27529449304650755
0.05303030303030303,0.0,0.7272727272727272,1.0,0.030042224338999453,0.6584944292286014
0.0707070707070707,0.0,0.7272727272727272,1.0,0.030042224338999453,0.6848193155529553
0.09090909090909091,0.0,0.7272727272727272,1.0,0.030042224338999453,0.6611535086553036
0.11616161616161616,0.0,0.7272727272727272,1.0,0.030042224338999453,0.6640784960246767
0.14898989898989898,0.0,0.7272727272727272,1.0,0.030042224338999453,0.6502512830058236
0.1919191919191919,0.0,0.7272727272727272,1.0,0.030042224338999453,0.5968037865291037
0.24242424242424243,0.0,0.7272727272727272,1.0,0.030042224338999453,0.5563857792432262
0.30808080808080807,0.0,0.7272727272727272,1.0,0.030042224338999453,0.4962905841997501
0.3939393939393939,0.0,0.7272727272727272,1.0,0.030042224338999453,0.3893955912463107
0.494949494949495,0.0,0.7272727272727272,1.0,0.030042224338999453,0.39232057861568337
0.6212121212121212,0.0,0.7272727272727272,1.0,0.030042224338999453,0.3787592735395006
0.797979797979798,0.0,0.7272727272727272,1.0,0.030042224338999453,0.30855957667455525
1.0,0.0,0.7272727272727272,1.0,0.030042224338999453,0.2949982715983729
0.005808080808080808,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.42970723535512034
0.010101010101010102,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.48607971920121257
0.015151515151515152,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.5424522030473052
0.021717171717171718,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.605738293402824
0.030303030303030304,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.642167681548648
0.04040404040404041,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.6623766851915865
0.05303030303030303,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.6522721833701173
0.0707070707070707,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.6224904937910498
0.09090909090909091,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.6158427952242936
0.11616161616161616,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.6158427952242936
0.14898989898989898,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.5791474991357992
0.1919191919191919,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.5326136091685059
0.24242424242424243,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.5060228149014812
0.30808080808080807,0.0,0.7272727272727272,0.6010101010101011,0.03262640642787153,0.3996596378333821
0.005808080808080808,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.46999228866966286
0.010101010101010102,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.5367351822798948
0.015151515151515152,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.6066689712021698
0.021717171717171718,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.6734118648124024
0.030303030303030304,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.7132980562129395
0.04040404040404041,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.719413938894355
0.05303030303030303,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.6917595128566494
0.0707070707070707,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.6306006860424922
0.09090909090909091,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.583003164304518
0.11616161616161616,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.5755577419097512
0.14898989898989898,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.5649214242029411
0.1919191919191919,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.5340761028531924
0.24242424242424243,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.4997739782487303
0.30808080808080807,0.0,0.7272727272727272,0.19949494949494959,0.036793746965426234,0.3745313372510439
0.005808080808080808,0.0,0.7272727272727272,0.0,0.04004642736265972,0.45776052330683126
0.010101010101010102,0.0,0.7272727272727272,0.0,0.04004642736265972,0.5385965378785867
0.015151515151515152,0.0,0.7272727272727272,0.0,0.04004642736265972,0.6194325524503418
0.021717171717171718,0.0,0.7272727272727272,0.0,0.04004642736265972,0.693620868455341
0.030303030303030304,0.0,0.7272727272727272,0.0,0.04004642736265972,0.7271252692317919
0.04040404040404041,0.0,0.7272727272727272,0.0,0.04004642736265972,0.7236684659770788
0.05303030303030303,0.0,0.7272727272727272,0.0,0.04004642736265972,0.6760709442391047
0.0707070707070707,0.0,0.7272727272727272,0.0,0.04004642736265972,0.5915122184699658
0.09090909090909091,0.0,0.7272727272727272,0.0,0.04004642736265972,0.5338101949105221
0.11616161616161616,0.0,0.7272727272727272,0.0,0.04004642736265972,0.5335442869678517
0.14898989898989898,0.0,0.7272727272727272,0.0,0.04004642736265972,0.5335442869678517
0.1919191919191919,0.0,0.7272727272727272,0.0,0.04004642736265972,0.4960512670513469
0.24242424242424243,0.0,0.7272727272727272,0.0,0.04004642736265972,0.45536735182279897
0.30808080808080807,0.0,0.7272727272727272,0.0,0.04004642736265972,0.3572473209774777
0.010101010101010102,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.5779775041880503
0.015151515151515152,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.6144068923338742
0.021717171717171718,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.6375408833461855
0.030303030303030304,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.6604089664158271
0.04040404040404041,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.680086154173425
0.05303030303030303,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.6763634429760419
0.0707070707070707,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.6492408328236767
0.09090909090909091,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.6253091179833543
0.11616161616161616,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.6282341053527271
0.14898989898989898,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.604568298455075
0.1919191919191919,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.5505889860930147
0.24242424242424243,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.5168186773738933
0.30808080808080807,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.4628393650118331
0.3939393939393939,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.3354694604727843
0.494949494949495,0.0900900900900901,0.7272727272727272,1.0,0.04360629290313715,0.25809024915574236
0.010101010101010102,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.5028851011779724
0.015151515151515152,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.5667030074188315
0.021717171717171718,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.6238732150929349
0.030303030303030304,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.6677480256335255
0.04040404040404041,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.6813093307097087
0.05303030303030303,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.6749275400856225
0.0707070707070707,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.6214800436089026
0.09090909090909091,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.5645757438774696
0.11616161616161616,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.544632648177201
0.14898989898989898,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.5414417528651583
0.1919191919191919,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.5012896535219508
0.24242424242424243,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.4544898556119871
0.30808080808080807,0.0900900900900901,0.7272727272727272,0.6010101010101011,0.04713909443267783,0.40769005770202377
0.005808080808080808,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.445581939532534
0.010101010101010102,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.49902943600925387
0.015151515151515152,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.5790677267529981
0.021717171717171718,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.6391629217964743
0.030303030303030304,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.6822400085090544
0.04040404040404041,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.6851649958784268
0.05303030303030303,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.6614991889807751
0.0707070707070707,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.5971494668545752
0.09090909090909091,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.5163134522828198
0.11616161616161616,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.4790863403089853
0.14898989898989898,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.4852022229904007
0.1919191919191919,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.4479751110165663
0.24242424242424243,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.41074799904273146
0.30808080808080807,0.0900900900900901,0.7272727272727272,0.19949494949494959,0.052836154925982697,0.3466641848592019
0.005808080808080808,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.44584784747520434
0.010101010101010102,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.5327997447283752
0.015151515151515152,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.6194857340388761
0.021717171717171718,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.6827718243943944
0.030303030303030304,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.7160103172281754
0.04040404040404041,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.7160103172281754
0.05303030303030303,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.6726673225729252
0.0707070707070707,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.596085835083894
0.09090909090909091,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.5226952429069059
0.11616161616161616,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.4793522482516553
0.14898989898989898,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.48254314356369843
0.1919191919191919,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.45595234929667366
0.24242424242424243,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.39585715425319756
0.30808080808080807,0.0900900900900901,0.7272727272727272,0.0,0.05728309944913878,0.3126279681974102
0.015151515151515152,0.1801801801801802,0.7272727272727272,1.0,0.06214979471516749,0.6216395883745047
0.021717171717171718,0.1801801801801802,0.7272727272727272,1.0,0.06214979471516749,0.6822665993033216
0.030303030303030304,0.1801801801801802,0.7272727272727272,1.0,0.06214979471516749,0.7261414098439118
