page_likes,category,postmonth,postweekday,post_hour,paid,life_time,life_impression,life_users,life_consumers,life_consumptions,impressions_like,life_like,life_page_post,comment,like,share,interactions
0.9905977165883143,0.5,1.0,0.6666666666666666,0.09090909090909091,0.0,0.05171935508926887,0.015944677537955795,0.08424364240146814,0.04859086491739553,0.044309559939301975,0.0078120343259885155,0.08809058961343225,0.1401419738951225,0.0967741935483871,0.10112142304717711,0.07974683544303797,0.09820018945374172
0.9905977165883143,0.0,1.0,0.5,0.45454545454545453,1.0,0.19956502923846828,0.05469166774802832,0.09892510705234642,0.09355950172276703,0.08694992412746586,0.026699998013124216,0.27090980085903943,0.12594458438287154,0.04838709677419355,0.027648878576952824,0.016455696202531647,0.027470792548152826
0.9905977165883143,0.5,1.0,0.5,0.045454545454545456,0.0,0.026087149499006892,0.007948008131839612,0.032858516123394216,0.026239067055393587,0.024886191198786038,0.0047802425072204875,0.05259664193674346,0.060453400503778336,0.08870967741935484,0.02068832173240526,0.027848101265822784,0.02557625513103884
0.9905977165883143,0.5,1.0,0.3333333333333333,0.4090909090909091,0.0,0.008016999367517005,0.0021257767781190074,0.015992309708992396,0.014312218393851047,0.010723318158826505,0.0009193816120065097,0.012143693869582195,0.027936798717655142,0.002688172043010753,0.005220417633410673,0.013924050632911392,0.006157246605620461
0.9905977165883143,1.0,1.0,0.3333333333333333,0.09090909090909091,0.0,0.027973502291363833,0.008117421457098779,0.0313728917241982,0.02014312218393851,0.016995447647951443,0.0035339295164847472,0.042678641155798516,0.05930844973666132,0.005376344086021506,0.029969064191802012,0.05949367088607595,0.032207136090937796
0.9905977165883143,1.0,1.0,0.16666666666666666,0.36363636363636365,0.0,0.01533493858257232,0.004278587597502776,0.022633924670103993,0.015549076773566569,0.012038442083965605,0.002232525879057065,0.028114017961733698,0.042363178383329515,0.010752688172043012,0.01894818252126837,0.02911392405063291,0.019734764761604042
0.9905977165883143,0.0,1.0,0.16666666666666666,0.09090909090909091,0.0,0.019573684268927333,0.0059285652493619966,0.025255614786332255,0.02217510380775687,0.021345472938796156,0.00470979872948325,0.052752830925419755,0.05381268605449965,0.005376344086021506,0.01082753286929621,0.021518987341772152,0.011840858856962426
0.9905977165883143,0.5,1.0,0.0,0.45454545454545453,0.0,0.023712564219216387,0.006522413022477904,0.036179323603950014,0.024295432458697766,0.021345472938796156,0.00416882664147549,0.05306520890277235,0.07029997710098465,0.016129032258064516,0.033255993812838364,0.026582278481012658,0.03141774550047363
0.9905977165883143,1.0,1.0,0.0,0.09090909090909091,0.0,0.01360393249076242,0.003656804648413282,0.02123568994144892,0.014047177312483434,0.010976226605968639,0.002244266508679938,0.0291097227645451,0.04350812915044653,0.0,0.018561484918793503,0.021518987341772152,0.017840227344490055
0.9905977165883143,0.0,1.0,1.0,0.4090909090909091,1.0,0.10853186271790148,0.025315577375030637,0.04107314515424277,0.03666401625585299,0.04026302478502782,0.004172439142897912,0.04912143693869582,0.05472864666819327,0.043010752688172046,0.014694508894044857,0.010126582278481013,0.015787811809283233
0.9905977165883143,0.5,1.0,1.0,0.36363636363636365,0.0,0.09619289621730784,0.029276064420318066,0.4669230097002534,0.45878611184733636,0.33070308548305516,0.02038173302530738,0.22561499414291292,0.9377146782688345,0.02956989247311828,0.043890177880897135,0.039240506329113925,0.042469213766971894
0.9905977165883143,0.0,1.0,1.0,0.09090909090909091,0.0,0.016932790359627612,0.004969757919171821,0.02595473215065979,0.024295432458697766,0.019878603945371776,0.003990910946421185,0.04584146817649356,0.054499656514769866,0.002688172043010753,0.008507347254447023,0.017721518987341773,0.009314808967477108
0.9905977165883143,0.5,1.0,0.8333333333333334,0.45454545454545453,0.0,0.07235827387623306,0.02129201090012544,0.17879926592676745,0.16812439261418854,0.13712696004046535,0.015407318566631686,0.17782116360796563,0.39088619189374857,0.01881720430107527,0.04176334106728538,0.049367088607594936,0.04136406694032207
0.9905977165883143,0.0,1.0,0.8333333333333334,0.09090909090909091,1.0,0.10120837540639807,0.025112822065544934,0.04439395263479857,0.03153988868274583,0.022812341932220537,0.010395875968376163,0.127215931276845,0.07098694756125487,0.016129032258064516,0.036156225831399845,0.02278481012658228,0.03331228291758762
0.9812643143737838,0.0,1.0,0.6666666666666666,0.4090909090909091,0.0,0.039003118030203836,0.012092326657727411,0.1815957353840776,0.18287834614365225,0.6102680829539706,0.011719857739693985,0.1339320577899258,0.4501946416304099,0.01881720430107527,0.005027068832173241,0.0037974683544303796,0.005683612251341964
0.9812643143737838,0.0,1.0,0.6666666666666666,0.09090909090909091,1.0,0.01335426815059753,0.0033341984226538056,0.010923708817617757,0.008834702712253733,0.008143651997976733,0.0015922100019326883,0.022276454509957046,0.021067094114953056,0.01881720430107527,0.005607115235885538,0.012658227848101266,0.007262393432270287
0.9812643143737838,0.0,1.0,0.5,0.45454545454545453,0.0,0.022447598229047613,0.0070441700188877835,0.030236826007165953,0.02712253732661896,0.025493171471927163,0.006065389888247268,0.06634127294025771,0.06457522326539959,0.0,0.00908739365815932,0.013924050632911392,0.009156930849384275
0.9812643143737838,0.0,1.0,0.5,0.09090909090909091,1.0,0.042886785543879896,0.01122183052900212,0.017215765096565586,0.013163707041258061,0.010824481537683358,0.005569574068019789,0.06356891839125342,0.029539729791618962,0.010752688172043012,0.011020881670533642,0.012658227848101266,0.011209346384591095
0.9812643143737838,0.0,1.0,0.3333333333333333,0.45454545454545453,0.0,0.09064479976919919,0.02707188892253125,0.3113693961373766,0.30523897870836647,0.24243803743045017,0.021490770961991066,0.24701288559156578,0.6881154110373254,0.010752688172043012,0.033642691415313224,0.04556962025316456,0.03378591727186612
0.9812643143737838,0.0,1.0,0.3333333333333333,0.045454545454545456,0.0,0.009359638707959299,0.002623203137390602,0.007690291007602901,0.006537680007067762,0.005918057663125948,0.0015714381187537593,0.018430300663803204,0.01557133043279139,0.016129032258064516,0.0034802784222737818,0.010126582278481013,0.0050520997789706345
0.9812643143737838,0.0,1.0,0.16666666666666666,0.45454545454545453,0.0,0.019684646197889503,0.00609076949695056,0.02875120160796994,0.024207085431575227,0.022306525037936266,0.005210130176488757,0.05818039828192113,0.06205633157774216,0.0,0.01488785769528229,0.0189873417721519,0.014524786864540574
0.9812643143737838,0.0,1.0,0.16666666666666666,0.045454545454545456,0.0,0.007201429189645033,0.0022744640050751906,0.006554225290570655,0.005919250817210001,0.004552352048558422,0.002109700830694702,0.022862163217493167,0.015342340279367987,0.002688172043010753,0.002320185614849188,0.0012658227848101266,0.0022102936532996525
0.9812643143737838,0.5,0.9090909090909091,0.0,0.36363636363636365,0.0,0.008266663707681894,0.002329433222313537,0.008651577383553264,0.004947433518862091,0.004350025290844714,0.001576856870887393,0.01944552909019914,0.01557133043279139,0.002688172043010753,0.009280742459396751,0.01139240506329114,0.009156930849384275
0.9808510271908526,0.0,0.9090909090909091,0.0,0.09090909090909091,1.0,0.13875789216719744,0.035644383407586834,0.06265839377785545,0.0404629384221221,0.04319676277187658,0.0140571461600013,0.1634517766497462,0.10121364781314403,0.06451612903225806,0.055104408352668215,0.035443037974683546,0.053204925797284496
0.9808510271908526,0.0,0.9090909090909091,1.0,0.36363636363636365,0.0,0.02583193706239389,0.007505550989806364,0.030236826007165953,0.01519568866507642,0.012898330804248861,0.0039258859208175815,0.04834049199531433,0.05427066636134646,0.024193548387096774,0.03905645784996133,0.039240506329113925,0.038206504578465424
0.9808510271908526,0.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.01496321612054904,0.004387624897270643,0.01992484488333479,0.015284035692198958,0.019828022255943347,0.0030110199355890994,0.03529871144084342,0.04396610945729334,0.010752688172043012,0.01237432327919567,0.024050632911392405,0.013735396274076413
0.9808510271908526,0.0,0.9090909090909091,0.8333333333333334,0.4090909090909091,0.0,0.012133686932013625,0.0035072162867482736,0.021934807305776457,0.018022793532997614,0.02144663631765301,0.0022126571212337416,0.024873096446700507,0.03801236546828486,0.010752688172043012,0.012761020881670533,0.016455696202531647,0.013103883801705084
0.9808510271908526,0.0,0.9090909090909091,0.8333333333333334,0.045454545454545456,1.0,0.08975710433750181,0.028277607162939575,0.03932535174342393,0.035515504903260005,0.02680829539706626,0.01884732304613345,0.182194455290902,0.08106251431188459,0.005376344086021506,0.012567672080433101,0.017721518987341773,0.01278812756551942
0.9808510271908526,0.0,0.9090909090909091,0.6666666666666666,0.45454545454545453,0.0,0.030925089601757636,0.008916727943826867,0.029188149960674648,0.01722767028889478,0.014769853313100658,0.003981879692865129,0.04935572042171027,0.05289672544080604,0.005376344086021506,0.0317092034029389,0.06835443037974684,0.03473318598042311
0.9808510271908526,0.0,0.9090909090909091,0.6666666666666666,0.09090909090909091,0.0,0.012799458505786664,0.0038532520149372087,0.013632788604386962,0.010778337308949554,0.007991906929691452,0.002806913605222232,0.03250683326825459,0.02862376917792535,0.0,0.007733952049497293,0.016455696202531647,0.008367540258920114
0.9808510271908526,0.0,0.9090909090909091,0.5,0.4090909090909091,0.0,0.011201606728731371,0.0034261141629539915,0.019313117189548194,0.014488912448096122,0.016084977238239758,0.0023670915570423007,0.02579070675517376,0.036409434394321046,0.008064516129032258,0.014694508894044857,0.013924050632911392,0.01420903062835491
0.9808510271908526,0.0,0.9090909090909091,0.5,0.09090909090909091,1.0,0.14887762008854763,0.07597917297460963,0.03600454426286813,0.02606237300114851,0.024178047546788064,0.0316726062210887,0.18500585708707537,0.05816349896954431,0.010752688172043012,0.026875483372003094,0.021518987341772152,0.025260498894853173
0.9783713040932651,0.0,0.9090909090909091,0.3333333333333333,0.45454545454545453,1.0,0.059375728187658815,0.024673969462346988,0.03565498558070436,0.02880113084194717,0.029438543247344462,0.013094414530925722,0.09496290511518939,0.07098694756125487,0.021505376344086023,0.019528228924980667,0.017721518987341773,0.019419008525418377
0.9783713040932651,0.0,0.9090909090909091,0.3333333333333333,0.045454545454545456,1.0,0.28114423941145794,0.1477482445895872,0.05426898540592502,0.04452690166975881,0.047698533131006575,0.04884643798328495,0.24342053885201093,0.07716968170368674,0.021505376344086023,0.027842227378190254,0.012658227848101266,0.02557625513103884
0.9783713040932651,0.0,0.9090909090909091,0.16666666666666666,0.4090909090909091,1.0,0.15819842212137017,0.04216229075652061,0.06930000873896705,0.056983832494036574,0.06368234699038948,0.012213867309210253,0.14096056228035925,0.09136707121593772,0.026881720430107527,0.034609435421500384,0.016455696202531647,0.031891379854752135
0.9783713040932651,0.0,0.9090909090909091,0.16666666666666666,0.09090909090909091,1.0,0.14967654597707528,0.07329649494643656,0.04649130472778118,0.02880113084194717,0.02685887708649469,0.023754003103138722,0.14689574385005857,0.07007098694756125,0.010752688172043012,0.04234338747099768,0.027848101265822784,0.03868013893274392
0.9783713040932651,0.0,0.9090909090909091,0.0,0.4090909090909091,0.0,0.011728675891301695,0.004202892281961446,0.01948789653063008,0.015284035692198958,0.012594840667678301,0.0031916450067102213,0.029773525966419367,0.03938630638882528,0.005376344086021506,0.01160092807424594,0.008860759493670886,0.01089359014840543
0.9783713040932651,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.017631850512089303,0.0050436509652955,0.030324215677706896,0.025532290838413286,0.03196762771876581,0.0035790857842650276,0.04201483795392425,0.06205633157774216,0.051075268817204304,0.01488785769528229,0.02911392405063291,0.018787496053047047
0.9783713040932651,0.0,0.9090909090909091,1.0,0.45454545454545453,0.0,0.010602412312335637,0.0031990282163300026,0.016429258061697108,0.012987012987012988,0.010622154779969651,0.00247004784758134,0.027411167512690356,0.03480650332035722,0.0,0.009280742459396751,0.008860759493670886,0.008683296495105778
0.9783713040932651,0.0,0.9090909090909091,1.0,0.09090909090909091,1.0,0.29525859677544636,0.0840037775566994,0.1369396137376562,0.0871101687428218,0.0738492665655033,0.028971358282472322,0.2865286997266693,0.20036638424547745,0.053763440860215055,0.13476411446249034,0.08860759493670886,0.12425007893905905
0.9783713040932651,0.0,0.9090909090909091,0.8333333333333334,0.45454545454545453,0.0,0.010707826144849702,0.002992668368008997,0.017652713449270295,0.014047177312483434,0.009762266059686393,0.002082607070026534,0.02543928153065209,0.03709640485459125,0.0,0.010247486465583914,0.021518987341772152,0.011051468266498263
0.9733429767009351,0.0,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.0,0.015889748227383184,0.00483819225168332,0.030673774359870662,0.024648820567187913,0.025442589782498734,0.002682282306148658,0.030144474814525576,0.060911380810625144,0.01881720430107527,0.016241299303944315,0.035443037974683546,0.018787496053047047
0.9733429767009351,0.0,0.9090909090909091,0.6666666666666666,0.4090909090909091,1.0,0.21696385969973703,0.09234828496042216,0.05059861924320545,0.03984450923226433,0.034699038947900857,0.03498436690009447,0.21780554470909802,0.07487978016945271,0.01881720430107527,0.02822892498066512,0.01139240506329114,0.02557625513103884
0.9733429767009351,0.0,0.9090909090909091,0.6666666666666666,0.09090909090909091,1.0,0.557750135928363,0.19813879637239212,0.1828191907716508,0.15248696881349943,0.11745068285280728,0.05336658038809103,0.36399843811011323,0.20059537439890085,0.0456989247311828,0.08681361175560712,0.10632911392405063,0.08683296495105779
0.9733429767009351,1.0,0.9090909090909091,0.5,0.45454545454545453,0.0,0.04892311447942211,0.014230719321769973,0.08712750152931924,0.07403480872868629,0.05786545270612038,0.00812361257367245,0.09652479500195237,0.16739180215250743,0.008064516129032258,0.04369682907965971,0.05569620253164557,0.043100726239343225
0.9733429767009351,0.0,0.9090909090909091,0.5,0.045454545454545456,1.0,0.06217196879750558,0.04098721109621235,0.04771476011535437,0.03613393409311777,0.035811836115326255,0.011894160933325867,0.0797344787192503,0.0982367758186398,0.03763440860215054,0.033255993812838364,0.05949367088607595,0.036785601515629936
0.9733429767009351,0.0,0.9090909090909091,0.3333333333333333,0.45454545454545453,0.0,0.07382297133853374,0.026732161137304093,0.04439395263479857,0.03966781517801926,0.03328275164390491,0.023530931140304138,0.22499023818820774,0.10029768719945042,0.005376344086021506,0.0191415313225058,0.016455696202531647,0.017998105462582886
0.9733429767009351,0.0,0.9090909090909091,0.3333333333333333,0.045454545454545456,1.0,0.2060452058898592,0.06131320558847701,0.09971161408721489,0.07058927467090732,0.06737481031866464,0.019446998282255573,0.2078094494338149,0.163727959697733,0.053763440860215055,0.07946635730858469,0.09367088607594937,0.07972844963688033
0.9733429767009351,0.0,0.9090909090909091,0.3333333333333333,0.045454545454545456,0.0,0.005492615483627567,0.001641867439479793,0.0006991173643275365,0.0007067762169802986,0.0005058168942842691,0.001648203773980236,0.019367434595860992,0.0018319212273872224,0.0,0.0,0.0,0.0
0.9610132424101531,0.0,0.9090909090909091,0.0,0.4090909090909091,0.0,0.12619700180867943,0.05268934642501839,0.037490168662064144,0.03224666489972612,0.026960040465351543,0.01097206994525254,0.09238578680203045,0.05793450881612091,0.010752688172043012,0.01643464810518175,0.010126582278481013,0.015314177455004737
0.9610132424101531,0.5,0.9090909090909091,0.0,0.09090909090909091,0.0,0.006696552412867146,0.001986100898251078,0.01817705147251595,0.013958830285360898,0.010217501264542236,0.001225541107556811,0.015013666536509176,0.033203572246393406,0.0,0.01082753286929621,0.010126582278481013,0.010104199557941269
0.9610132424101531,0.0,0.9090909090909091,1.0,0.5,0.0,0.01950710711155003,0.007175735686376285,0.056715896181071396,0.05574697411432105,0.10500758725341426,0.005663499105002773,0.05833658727059742,0.13487520036638426,0.005376344086021506,0.005607115235885538,0.008860759493670886,0.005999368487527629
0.9610132424101531,0.5,0.9090909090909091,1.0,0.09090909090909091,0.0,0.04710333884444247,0.015550881670199114,0.19977278685659355,0.19666048237476808,0.14258978249873547,0.013412314656098896,0.13877391643889106,0.47858942065491183,0.005376344086021506,0.016627996906419182,0.016455696202531647,0.015945689927376067
0.9610132424101531,1.0,0.9090909090909091,0.8333333333333334,0.4090909090909091,0.0,0.031912650769520975,0.00950967458223395,0.05662850651053045,0.031098153547133137,0.025442589782498734,0.004055032846669184,0.046700507614213196,0.09594687428440576,0.04838709677419355,0.07153905645784996,0.0670886075949367,0.06962425007893906
0.9610132424101531,0.0,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.0,0.02410093097058399,0.007770484594201018,0.038888403390719216,0.026239067055393587,0.021345472938796156,0.0028213636109119217,0.029012104646622412,0.06778108541332722,0.013440860215053764,0.036736272235112145,0.07215189873417721,0.039785285759393746
0.9610132424101531,1.0,0.9090909090909091,0.6666666666666666,0.4090909090909091,1.0,0.014979860409893365,0.0047120333924477705,0.027265577208773924,0.020673204346673735,0.018715225088517955,0.0028005917277329926,0.03147208121827411,0.05198076482711243,0.005376344086021506,0.019528228924980667,0.024050632911392405,0.019261130407325546
0.9610132424101531,1.0,0.9090909090909091,0.6666666666666666,0.045454545454545456,0.0,0.03580741447609325,0.01128400882391107,0.016604037402778993,0.008746355685131196,0.006676783004552352,0.0063056212328383605,0.0605232331120656,0.03366155255324021,0.005376344086021506,0.0191415313225058,0.020253164556962026,0.01847173981686138
0.9610132424101531,0.0,0.9090909090909091,0.5,0.36363636363636365,1.0,0.012915968531196946,0.004211903629049699,0.03277112645285327,0.023942044350207616,0.02326757713707638,0.0029505105367635238,0.030652089027723546,0.05885046942981452,0.026881720430107527,0.027068832173240527,0.010126582278481013,0.02494474265866751
0.9610132424101531,0.0,0.9090909090909091,0.5,0.09090909090909091,0.0,0.116166043430499,0.048849611430713556,0.028052084243642403,0.019347998939835676,0.01618614061709661,0.012003439101354147,0.0978524014057009,0.04030226700251889,0.005376344086021506,0.025135344160866203,0.039240506329113925,0.02573413324913167
0.9610132424101531,1.0,0.9090909090909091,0.3333333333333333,0.4090909090909091,0.0,0.020938515995162058,0.006654879824675231,0.047277811762649655,0.02738757840798657,0.023672230652503793,0.0036648826930475603,0.038695821944552906,0.0902221204488207,0.008064516129032258,0.052204176334106726,0.04810126582278481,0.04910009472687086
0.9610132424101531,0.0,0.9090909090909091,0.3333333333333333,0.09090909090909091,0.0,0.007173688707404489,0.0020437735196159003,0.017740103119811237,0.015902464882056717,0.06828528072837632,0.0005807096036544064,0.008863725107379929,0.030684680558735973,0.008064516129032258,0.00580046403712297,0.007594936708860759,0.006157246605620461
0.9589812470940745,0.0,0.9090909090909091,0.16666666666666666,0.45454545454545453,1.0,0.014979860409893365,0.004943625012615886,0.03189722974744385,0.024207085431575227,0.023975720789074353,0.00356012015179731,0.035962514642717686,0.06365926265170598,0.005376344086021506,0.02068832173240526,0.021518987341772152,0.019892642879696873
0.9589812470940745,0.0,0.9090909090909091,0.16666666666666666,0.09090909090909091,0.0,0.13582849724259607,0.03304460977262569,0.07305776457222757,0.04903260005300822,0.04253920080930703,0.012560667445762806,0.15392424834049198,0.11335012594458438,0.03494623655913978,0.0639984532095901,0.09746835443037975,0.06646668771708242
0.9589812470940745,0.5,0.9090909090909091,0.0,0.36363636363636365,0.0,0.010990779063703243,0.0035820104675807775,0.024294328410381892,0.018641222722855375,0.01618614061709661,0.002367994682397906,0.02458024209293245,0.04854591252576139,0.0,0.015081206496519721,0.016455696202531647,0.014366908746447742
0.9589812470940745,1.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.02493314543780029,0.007869609412171807,0.05225902298348335,0.030303030303030304,0.025746079919069298,0.005088208253482,0.05661850839515814,0.09983970689260362,0.024193548387096774,0.05819798917246713,0.04050632911392405,0.05399431638774866
0.9589812470940745,1.0,0.9090909090909091,1.0,0.36363636363636365,0.0,0.011024067642391895,0.00330626324668022,0.02630429083282356,0.018287834614365228,0.014162873039959535,0.0018089600872780343,0.022510737992971496,0.05129379436684223,0.005376344086021506,0.021461716937354988,0.020253164556962026,0.020366277233975372
0.9589812470940745,0.5,0.9090909090909091,1.0,0.13636363636363635,0.0,0.013248854318083465,0.003940662081693268,0.026828628856069212,0.018022793532997614,0.014668689934243804,0.0022397508819019096,0.02672784068723155,0.05381268605449965,0.005376344086021506,0.02397525135344161,0.027848101265822784,0.023365961477739186
